"CAS Number"|"Chemical Analysis"|"Species ECOTOX Number"|"Publication Year"|
7439976|Unmeasured|485|1982|
7439976|Unmeasured|485|1982|
7439976|Unmeasured|1093|1996|
7439976|Unmeasured|528|1991|
7439976|Unmeasured|1093|1996|
7439976|Unmeasured|528|1986|
7439976|Unmeasured|124|1972|
7439976|Unmeasured|293|1992|
7439976|Unmeasured|485|1982|
7439976|Unmeasured|1202|1991|
7439976|Unmeasured|202|1998|
7439976|Unmeasured|1202|1991|
7439976|Unmeasured|11294|1986|
7439976|Unmeasured|5176|1986|
7439976|Unmeasured|5176|1986|
7439976|Unmeasured|11294|1986|
7439976|Unmeasured|11294|1986|
7439976|Unmeasured|11294|1986|
7439976|Unmeasured|113|2009|
7439976|Unmeasured|134|1999|
7439976|Unmeasured|16|1979|
7439976|Unmeasured|134|1999|
7439976|Unmeasured|134|1999|
7439976|Unmeasured|134|1999|
7439976|Unmeasured|134|1999|
7439976|Unmeasured|134|1999|
7439976|Unmeasured|134|1999|
7439976|Unmeasured|134|1999|
7439976|Unmeasured|134|1999|
7439976|Unmeasured|134|1999|
7439976|Unmeasured|134|1999|
7439976|Unmeasured|134|1999|
7439976|Unmeasured|2079|2006|
7439976|Unmeasured|425|1957|
7439976|Unmeasured|425|1957|
7439976|Unmeasured|425|1957|
7439976|Unmeasured|43|1957|
7439976|Unmeasured|43|1957|
7439976|Unmeasured|425|1957|
7439976|Unmeasured|425|1957|
7439976|Unmeasured|425|1957|
7439976|Unmeasured|425|1957|
7439976|Unmeasured|43|1957|
7439976|Unmeasured|43|1957|
7439976|Unmeasured|43|1957|
7439976|Unmeasured|2079|2006|
7439976|Unmeasured|43|1957|
7439976|Unmeasured|425|1957|
7439976|Unmeasured|43|1957|
7439976|Unmeasured|89|1979|
7439976|Unmeasured|4625|1987|
7439976|Unmeasured|352|1992|
7439976|Unmeasured|2426|1984|
7439976|Measured|38|2012|
7439976|Unmeasured|418|1987|
7439976|Unmeasured|134|1987|
7439976|Unmeasured|418|1987|
7439976|Unmeasured|2195|1982|
7439976|Unmeasured|4625|1987|
7439976|Unmeasured|418|1987|
7439976|Unmeasured|4815|1986|
7439976|Unmeasured|5414|1988|
7439976|Unmeasured|13814|1983|
7439976|Unmeasured|425|1957|
7439976|Measured|2191|1999|
7439976|Unmeasured|528|1995|
7439976|Unmeasured|5414|1988|
7439976|Unmeasured|665|1974|
7439976|Unmeasured|418|1986|
7439976|Unmeasured|425|1957|
7439976|Unmeasured|130|1990|
7439976|Not reported|528|1991|
7439976|Measured|38|2012|
7439976|Unmeasured|202|1998|
7439976|Unmeasured|425|1957|
7439976|Unmeasured|352|1992|
7439976|Unmeasured|664|1977|
7439976|Unmeasured|528|1995|
7439976|Unmeasured|352|1992|
7439976|Unmeasured|113|2009|
7439976|Measured|38|2012|
7439976|Unmeasured|528|1995|
7439976|Unmeasured|418|1987|
7439976|Unmeasured|13814|1987|
7439976|Unmeasured|89|1979|
7439976|Unmeasured|89|1977|
7439976|Unmeasured|352|1986|
7439976|Unmeasured|418|1987|
7439976|Unmeasured|352|1993|
7439976|Unmeasured|134|1984|
7439976|Unmeasured|2079|2006|
7439976|Unmeasured|528|1995|
7439976|Unmeasured|13814|1983|
7439976|Unmeasured|352|1992|
7439976|Unmeasured|528|1995|
7439976|Unmeasured|425|1957|
7439976|Unmeasured|352|1992|
7439976|Unmeasured|13814|1987|
7439976|Unmeasured|109|1996|
7439976|Unmeasured|2143|1985|
7439976|Unmeasured|109|1996|
7439976|Unmeasured|109|1996|
7439976|Unmeasured|109|1996|
7439976|Measured|1|1980|
7439976|Unmeasured|109|1996|
7439976|Unmeasured|109|1996|
7439976|Unmeasured|109|1996|
7439976|Unmeasured|109|1996|
7439976|Unmeasured|110|1985|
7439976|Unmeasured|109|1996|
7439976|Unmeasured|109|1996|
7439976|Unmeasured|109|1996|
7439976|Unmeasured|28|1999|
7439976|Unmeasured|109|1996|
7439976|Not reported|5156|2006|
7439976|Unmeasured|211|1972|
7439976|Not reported|5156|2006|
7439976|Unmeasured|57|1987|
7439976|Unmeasured|3|1957|
7439976|Unmeasured|3|1957|
7439976|Unmeasured|3|1957|
7439976|Unmeasured|3|1957|
7439976|Unmeasured|3|1957|
7439976|Unmeasured|2143|1985|
7439976|Measured|283|1987|
7439976|Unmeasured|57|1974|
7439976|Unmeasured|57|1978|
7439976|Unmeasured|28|1975|
7439976|Unmeasured|57|1978|
7439976|Unmeasured|20|1979|
7439976|Unmeasured|57|1984|
7439976|Unmeasured|3|1957|
7439976|Unmeasured|57|1974|
7439976|Unmeasured|28|1975|
7439976|Unmeasured|25|1984|
7439976|Unmeasured|25|1984|
7439976|Unmeasured|25|1984|
7439976|Unmeasured|25|1984|
7439976|Unmeasured|25|1984|
7439976|Unmeasured|25|1984|
7439976|Unmeasured|25|1984|
7439976|Unmeasured|25|1984|
7439976|Measured|21|1992|
7439976|Unmeasured|21|1972|
7439976|Unmeasured|21|1972|
7439976|Unmeasured|21|1995|
7439976|Unmeasured|21|1972|
7439976|Unmeasured|21|1995|
7439976|Measured|21|1992|
7439976|Unmeasured|21|1993|
7439976|Unmeasured|25|1984|
7439976|Measured|21|1992|
7439976|Measured|21|1992|
7439976|Unmeasured|21|1995|
7439976|Measured|21|1992|
7439976|Measured|21|1992|
7439976|Unmeasured|25|1979|
7439976|Unmeasured|25|1972|
7439976|Unmeasured|21|2009|
7439976|Unmeasured|21|2009|
7439976|Unmeasured|21|2009|
7439976|Unmeasured|21|2009|
7439976|Unmeasured|21|2009|
7439976|Unmeasured|21|2009|
7439976|Unmeasured|21|2009|
7439976|Unmeasured|21|1995|
7439976|Unmeasured|21|1995|
7439976|Unmeasured|21|1995|
7439976|Unmeasured|21|1995|
7439976|Unmeasured|21|1993|
7439976|Unmeasured|21|1994|
7439976|Unmeasured|25|1984|
7439976|Unmeasured|21|1993|
7439976|Unmeasured|25|1972|
7439976|Unmeasured|21|1994|
7439976|Unmeasured|21|1992|
7439976|Unmeasured|21|1994|
7439976|Unmeasured|25|1971|
7439976|Unmeasured|25|1972|
7439976|Unmeasured|21|1994|
7439976|Unmeasured|21|1993|
7439976|Unmeasured|21|1993|
7439976|Unmeasured|25|1984|
7439976|Unmeasured|23|1990|
7439976|Unmeasured|23|1990|
7439976|Unmeasured|23|1990|
7439976|Measured|4|1980|
7439976|Unmeasured|4|1979|
7439976|Unmeasured|4|1972|
7439976|Unmeasured|4|1957|
7439976|Unmeasured|4|1957|
7439976|Unmeasured|4|1957|
7439976|Unmeasured|4|1957|
7439976|Unmeasured|4|1957|
7439976|Unmeasured|4|1979|
7439976|Measured|4|1971|
7439976|Unmeasured|4|1979|
7439976|Unmeasured|4|1957|
7439976|Unmeasured|493|1995|
7439976|Measured|201|1990|
7439976|Measured|201|1990|
7440382|Unmeasured|49946|2019|
7440382|Unmeasured|2383|2019|
7440382|Unmeasured|49947|2019|
7440382|Unmeasured|2383|2019|
7440382|Unmeasured|49947|2019|
7440382|Unmeasured|418|1987|
7440382|Unmeasured|418|1987|
7440382|Unmeasured|418|1987|
7440382|Unmeasured|418|1987|
7440382|Unmeasured|418|1987|
7440382|Unmeasured|113|2009|
7440382|Unmeasured|1|1993|
7440382|Measured|1|1980|
7440382|Unmeasured|5156|2015|
7440382|Unmeasured|5156|2020|
7440382|Unmeasured|5156|2015|
7440382|Unmeasured|5156|2015|
7440382|Unmeasured|5156|2015|
7440382|Unmeasured|5156|2015|
7440382|Measured|30|1985|
7440382|Unmeasured|2|1973|
7440382|Measured|1|1993|
7440382|Unmeasured|5156|2015|
7440382|Unmeasured|5156|2015|
7440382|Unmeasured|5156|2015|
7440382|Measured|20|1977|
7440382|Unmeasured|1|1993|
7440382|Measured|30|1985|
7440382|Unmeasured|25|1979|
7440382|Unmeasured|21|2009|
7440382|Unmeasured|21|2009|
7440382|Unmeasured|21|2009|
7440382|Unmeasured|21|2009|
7440382|Unmeasured|21|2009|
7440382|Unmeasured|21|2009|
7440382|Unmeasured|21|2009|
7440382|Unmeasured|4|1979|
7440382|Measured|4|1980|
7440382|Unmeasured|4|1979|
7440382|Unmeasured|4|1979|
7440382|Unmeasured|4|1979|
7440382|Unmeasured|4|1979|
7440382|Unmeasured|4|1979|
7440382|Unmeasured|4|2000|
7440382|Unmeasured|4|2000|
7440382|Unmeasured|4|2000|
7440382|Unmeasured|4|2000|
7446142|Unmeasured|1874|1987|
7446142|Unmeasured|1874|1987|
7446142|Unmeasured|4830|1987|
7446142|Unmeasured|4830|1987|
7446142|Measured|1|1992|
7446142|Measured|1|1998|
7446142|Unmeasured|1|1992|
7446142|Measured|1|1992|
7446142|Measured|1|1992|
7446142|Measured|1|1992|
7446142|Measured|1|1998|
7446142|Unmeasured|25|1925|
7446142|Unmeasured|25|1925|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|11249|1996|
7487947|Unmeasured|18|1977|
7487947|Measured|59|1978|
7487947|Unmeasured|16|1987|
7487947|Unmeasured|425|1973|
7487947|Unmeasured|16|1987|
7487947|Unmeasured|16|1987|
7487947|Unmeasured|16|1987|
7487947|Unmeasured|16|1987|
7487947|Unmeasured|16|1987|
7487947|Unmeasured|16|1987|
7487947|Unmeasured|16|1987|
7487947|Measured|59|1978|
7487947|Unmeasured|2300|2009|
7487947|Unmeasured|2241|1976|
7487947|Unmeasured|1874|1976|
7487947|Unmeasured|1874|1976|
7487947|Unmeasured|2300|2009|
7487947|Unmeasured|2300|2009|
7487947|Unmeasured|2241|1976|
7487947|Unmeasured|2300|2009|
7487947|Unmeasured|2241|1976|
7487947|Unmeasured|1874|1976|
7487947|Unmeasured|2300|2009|
7487947|Unmeasured|418|1979|
7487947|Measured|4625|1979|
7487947|Unmeasured|2300|2009|
7487947|Unmeasured|2300|2009|
7487947|Unmeasured|2300|2009|
7487947|Unmeasured|2300|2009|
7487947|Unmeasured|113|1979|
7487947|Measured|4625|1979|
7487947|Unmeasured|5261|2003|
7487947|Unmeasured|5261|2003|
7487947|Unmeasured|481|1986|
7487947|Unmeasured|2241|1976|
7487947|Unmeasured|202|1995|
7487947|Unmeasured|407|2002|
7487947|Unmeasured|2044|1983|
7487947|Unmeasured|579|1979|
7487947|Unmeasured|4598|1990|
7487947|Measured|89|1978|
7487947|Unmeasured|2928|1989|
7487947|Unmeasured|351|1988|
7487947|Measured|1584|1981|
7487947|Unmeasured|16|1986|
7487947|Unmeasured|202|1995|
7487947|Unmeasured|418|1983|
7487947|Not reported|5807|1994|
7487947|Not reported|71|1994|
7487947|Measured|16|1980|
7487947|Unmeasured|579|1979|
7487947|Measured|4625|1979|
7487947|Unmeasured|400|1991|
7487947|Unmeasured|1349|1990|
7487947|Unmeasured|16|1986|
7487947|Unmeasured|2820|1999|
7487947|Unmeasured|16|1987|
7487947|Unmeasured|202|1995|
7487947|Unmeasured|2495|1986|
7487947|Unmeasured|2632|1985|
7487947|Not reported|71|1994|
7487947|Unmeasured|1874|1976|
7487947|Unmeasured|1349|1990|
7487947|Unmeasured|1874|1976|
7487947|Unmeasured|352|1991|
7487947|Unmeasured|1349|1990|
7487947|Unmeasured|418|1983|
7487947|Unmeasured|418|1991|
7487947|Unmeasured|202|1995|
7487947|Unmeasured|2277|1981|
7487947|Unmeasured|4830|1987|
7487947|Unmeasured|134|1980|
7487947|Unmeasured|1874|1987|
7487947|Unmeasured|202|1995|
7487947|Unmeasured|4830|1987|
7487947|Unmeasured|481|1986|
7487947|Unmeasured|134|1990|
7487947|Unmeasured|432|1982|
7487947|Unmeasured|89|1977|
7487947|Unmeasured|202|1995|
7487947|Unmeasured|2044|1983|
7487947|Unmeasured|4830|1987|
7487947|Unmeasured|202|1980|
7487947|Unmeasured|418|1978|
7487947|Unmeasured|485|2013|
7487947|Unmeasured|418|1991|
7487947|Unmeasured|113|1988|
7487947|Unmeasured|2300|2009|
7487947|Unmeasured|202|1995|
7487947|Unmeasured|16358|2000|
7487947|Unmeasured|16358|2000|
7487947|Unmeasured|2755|1987|
7487947|Unmeasured|16358|2000|
7487947|Unmeasured|16358|2000|
7487947|Unmeasured|202|1995|
7487947|Unmeasured|2300|2009|
7487947|Unmeasured|2241|1976|
7487947|Unmeasured|16|1988|
7487947|Measured|351|1992|
7487947|Not reported|1874|1994|
7487947|Not reported|96|1979|
7487947|Unmeasured|2241|1976|
7487947|Not reported|89|1979|
7487947|Unmeasured|11739|2013|
7487947|Unmeasured|202|2002|
7487947|Unmeasured|11739|2013|
7487947|Unmeasured|11739|2013|
7487947|Unmeasured|11739|2013|
7487947|Unmeasured|422|1986|
7487947|Unmeasured|922|1979|
7487947|Measured|16|1980|
7487947|Unmeasured|418|1983|
7487947|Unmeasured|2755|1987|
7487947|Unmeasured|202|1988|
7487947|Unmeasured|2755|1987|
7487947|Unmeasured|1874|1976|
7487947|Measured|418|2005|
7487947|Unmeasured|352|1993|
7487947|Unmeasured|352|1995|
7487947|Unmeasured|308|1989|
7487947|Measured|2195|1981|
7487947|Unmeasured|5261|2003|
7487947|Not reported|71|1994|
7487947|Measured|2195|1981|
7487947|Unmeasured|1349|1990|
7487947|Unmeasured|202|1980|
7487947|Unmeasured|2044|1983|
7487947|Unmeasured|202|1995|
7487947|Unmeasured|572|1987|
7487947|Unmeasured|2755|1987|
7487947|Unmeasured|481|1986|
7487947|Unmeasured|2820|1990|
7487947|Not reported|71|1994|
7487947|Unmeasured|1874|1976|
7487947|Unmeasured|134|1980|
7487947|Unmeasured|1349|1990|
7487947|Not reported|1874|1994|
7487947|Measured|1584|1981|
7487947|Unmeasured|134|1984|
7487947|Unmeasured|202|1995|
7487947|Unmeasured|202|1988|
7487947|Measured|1584|1981|
7487947|Unmeasured|2277|1981|
7487947|Unmeasured|113|1988|
7487947|Not reported|5807|1994|
7487947|Unmeasured|134|1983|
7487947|Unmeasured|6046|1985|
7487947|Unmeasured|5261|2003|
7487947|Unmeasured|16|1988|
7487947|Measured|1584|1981|
7487947|Unmeasured|202|1995|
7487947|Unmeasured|2241|1976|
7487947|Unmeasured|1874|1987|
7487947|Unmeasured|134|1989|
7487947|Measured|418|2005|
7487947|Unmeasured|16|1986|
7487947|Unmeasured|418|1979|
7487947|Unmeasured|418|1980|
7487947|Unmeasured|418|1994|
7487947|Unmeasured|400|1991|
7487947|Not reported|5807|1994|
7487947|Unmeasured|202|1995|
7487947|Unmeasured|16|1988|
7487947|Unmeasured|2938|1989|
7487947|Unmeasured|1874|1976|
7487947|Unmeasured|665|1985|
7487947|Unmeasured|579|1979|
7487947|Unmeasured|422|1984|
7487947|Unmeasured|16|1987|
7487947|Unmeasured|418|2009|
7487947|Unmeasured|4598|1990|
7487947|Measured|2195|1981|
7487947|Unmeasured|202|1995|
7487947|Unmeasured|665|1985|
7487947|Unmeasured|134|1980|
7487947|Measured|16|1980|
7487947|Unmeasured|481|1986|
7487947|Unmeasured|418|1989|
7487947|Unmeasured|407|2002|
7487947|Unmeasured|308|1989|
7487947|Unmeasured|418|1991|
7487947|Unmeasured|2241|1976|
7487947|Unmeasured|134|1990|
7487947|Unmeasured|418|1990|
7487947|Unmeasured|485|1993|
7487947|Unmeasured|1874|1976|
7487947|Unmeasured|2277|1981|
7487947|Unmeasured|418|1979|
7487947|Unmeasured|665|1985|
7487947|Unmeasured|94|1982|
7487947|Unmeasured|418|1991|
7487947|Unmeasured|113|1988|
7487947|Unmeasured|308|1989|
7487947|Unmeasured|130|1971|
7487947|Unmeasured|2241|1976|
7487947|Unmeasured|1874|1976|
7487947|Unmeasured|2044|1983|
7487947|Unmeasured|134|1990|
7487947|Not reported|1874|1994|
7487947|Unmeasured|418|1986|
7487947|Unmeasured|4830|1987|
7487947|Unmeasured|202|1995|
7487947|Unmeasured|352|1981|
7487947|Unmeasured|422|1986|
7487947|Unmeasured|2241|1976|
7487947|Unmeasured|422|1988|
7487947|Unmeasured|4598|1990|
7487947|Unmeasured|1874|1976|
7487947|Unmeasured|2277|1981|
7487947|Unmeasured|202|1988|
7487947|Unmeasured|134|1980|
7487947|Unmeasured|2134|1979|
7487947|Unmeasured|308|1989|
7487947|Unmeasured|202|1995|
7487947|Unmeasured|202|1995|
7487947|Unmeasured|1874|1976|
7487947|Unmeasured|16360|2000|
7487947|Unmeasured|2938|1997|
7487947|Unmeasured|16360|2000|
7487947|Unmeasured|16360|2000|
7487947|Unmeasured|16360|2000|
7487947|Not reported|418|1997|
7487947|Unmeasured|352|1980|
7487947|Unmeasured|134|1990|
7487947|Unmeasured|134|1990|
7487947|Unmeasured|422|1986|
7487947|Unmeasured|422|1988|
7487947|Unmeasured|113|1988|
7487947|Unmeasured|134|1990|
7487947|Unmeasured|407|2002|
7487947|Unmeasured|579|1979|
7487947|Unmeasured|422|1988|
7487947|Unmeasured|418|1991|
7487947|Unmeasured|422|1986|
7487947|Unmeasured|2495|1987|
7487947|Unmeasured|2241|1976|
7487947|Unmeasured|2300|2009|
7487947|Unmeasured|1349|1990|
7487947|Unmeasured|422|1986|
7487947|Unmeasured|418|1983|
7487947|Not reported|89|1979|
7487947|Unmeasured|202|1995|
7487947|Unmeasured|418|1978|
7487947|Unmeasured|2241|1976|
7487947|Measured|1584|1981|
7487947|Unmeasured|418|1981|
7487947|Unmeasured|2241|1976|
7487947|Unmeasured|2241|1976|
7487947|Measured|16|1980|
7487947|Unmeasured|202|1995|
7487947|Unmeasured|665|1985|
7487947|Unmeasured|16|1987|
7487947|Unmeasured|2300|2009|
7487947|Not reported|5807|1994|
7487947|Measured|2195|1981|
7487947|Unmeasured|5261|1988|
7487947|Unmeasured|6046|1985|
7487947|Unmeasured|2241|1976|
7487947|Unmeasured|134|1983|
7487947|Unmeasured|4598|1990|
7487947|Unmeasured|665|1985|
7487947|Unmeasured|202|1995|
7487947|Unmeasured|202|1995|
7487947|Unmeasured|1874|1976|
7487947|Unmeasured|418|1980|
7487947|Not reported|1874|1994|
7487947|Unmeasured|4598|1990|
7487947|Unmeasured|5261|2003|
7487947|Unmeasured|5261|2003|
7487947|Unmeasured|5261|1988|
7487947|Unmeasured|2079|2004|
7487947|Unmeasured|43|2004|
7487947|Unmeasured|43|2004|
7487947|Unmeasured|43|2004|
7487947|Unmeasured|1015|2004|
7487947|Unmeasured|2879|1990|
7487947|Unmeasured|485|2015|
7487947|Unmeasured|2300|2009|
7487947|Unmeasured|485|2015|
7487947|Unmeasured|485|2015|
7487947|Unmeasured|286|2004|
7487947|Unmeasured|43|2004|
7487947|Unmeasured|485|2009|
7487947|Unmeasured|811|1998|
7487947|Unmeasured|811|1998|
7487947|Unmeasured|811|1998|
7487947|Unmeasured|811|1998|
7487947|Unmeasured|286|2004|
7487947|Unmeasured|2300|2009|
7487947|Unmeasured|43|2004|
7487947|Unmeasured|43|2004|
7487947|Unmeasured|43|2004|
7487947|Not reported|811|1996|
7487947|Unmeasured|4664|2000|
7487947|Unmeasured|2300|2009|
7487947|Unmeasured|2959|2009|
7487947|Unmeasured|2300|2009|
7487947|Unmeasured|2300|2009|
7487947|Unmeasured|2959|2009|
7487947|Unmeasured|1015|2004|
7487947|Unmeasured|2959|2009|
7487947|Unmeasured|43|2004|
7487947|Unmeasured|43|2004|
7487947|Unmeasured|2879|1990|
7487947|Unmeasured|43|2004|
7487947|Unmeasured|43|2004|
7487947|Unmeasured|43|2004|
7487947|Unmeasured|11739|2013|
7487947|Unmeasured|38496|2012|
7487947|Unmeasured|2959|2009|
7487947|Measured|16|1976|
7487947|Unmeasured|2079|2004|
7487947|Unmeasured|2300|2009|
7487947|Unmeasured|2300|2009|
7487947|Unmeasured|418|1986|
7487947|Unmeasured|418|1986|
7487947|Unmeasured|418|1986|
7487947|Unmeasured|418|1986|
7487947|Unmeasured|418|1986|
7487947|Unmeasured|418|1986|
7487947|Unmeasured|418|1986|
7487947|Unmeasured|418|1986|
7487947|Unmeasured|418|1986|
7487947|Unmeasured|418|1986|
7487947|Unmeasured|418|1986|
7487947|Unmeasured|418|1986|
7487947|Unmeasured|2300|2009|
7487947|Unmeasured|38496|2012|
7487947|Unmeasured|38496|2012|
7487947|Unmeasured|38496|2012|
7487947|Unmeasured|38496|2012|
7487947|Unmeasured|38496|2012|
7487947|Unmeasured|38496|2012|
7487947|Unmeasured|38496|2012|
7487947|Unmeasured|811|1998|
7487947|Unmeasured|38496|2012|
7487947|Unmeasured|38496|2012|
7487947|Unmeasured|38496|2012|
7487947|Unmeasured|4664|2000|
7487947|Unmeasured|43|2004|
7487947|Unmeasured|43|2004|
7487947|Unmeasured|418|1986|
7487947|Unmeasured|418|1986|
7487947|Unmeasured|418|1986|
7487947|Unmeasured|418|1986|
7487947|Unmeasured|418|1986|
7487947|Unmeasured|418|1986|
7487947|Unmeasured|418|1986|
7487947|Unmeasured|4664|2000|
7487947|Unmeasured|4757|2004|
7487947|Unmeasured|418|1986|
7487947|Unmeasured|418|1986|
7487947|Unmeasured|418|1986|
7487947|Unmeasured|418|1986|
7487947|Unmeasured|418|1986|
7487947|Unmeasured|418|1986|
7487947|Unmeasured|4664|2000|
7487947|Unmeasured|418|2009|
7487947|Unmeasured|418|2009|
7487947|Unmeasured|418|2009|
7487947|Unmeasured|418|2009|
7487947|Unmeasured|418|2009|
7487947|Unmeasured|2300|2009|
7487947|Unmeasured|811|1998|
7487947|Unmeasured|2300|2009|
7487947|Unmeasured|4664|2000|
7487947|Unmeasured|2300|2009|
7487947|Unmeasured|485|1992|
7487947|Unmeasured|485|1992|
